D,S1,S1_bot_bot,S2,S3,S4,S5,ProposedLTB,ProposedLTT2,Rahimi,Sanyal,Chen,ZZhu,Zhu,Conventional,Yuan12,Yuan15,Zhao,Jajodia,Hu,Du
350.0,100.087890625,100.087890625,24.337890625,-7.66162109375,56.33837890625,24.33837890625,24.337890625,226.587890625,100.087890625,15.0048828125,78.5048828125,35.0048828125,200.1767578125,750.353515625,48.6767578125,36.087890625,35.0048828125,44.33837890625,100.08837890625,1143.1767578125
351.0,100.087890625,100.087890625,24.337890625,-7.66162109375,56.33837890625,24.33837890625,24.337890625,226.587890625,100.087890625,15.0048828125,78.5048828125,35.0048828125,200.1767578125,750.353515625,48.6767578125,36.087890625,35.0048828125,44.33837890625,100.08837890625,1143.1767578125
352.0,100.244140625,100.244140625,23.994140625,-7.75537109375,56.24462890625,24.24462890625,23.994140625,226.744140625,100.244140625,15.1611328125,78.6611328125,34.9111328125,200.4892578125,752.978515625,48.4892578125,36.244140625,34.9111328125,43.99462890625,100.24462890625,1144.4892578125
353.0,100.244140625,100.244140625,23.994140625,-7.75537109375,56.24462890625,24.24462890625,23.994140625,226.744140625,100.244140625,15.1611328125,78.6611328125,34.9111328125,200.4892578125,752.978515625,48.4892578125,36.244140625,34.9111328125,43.99462890625,100.24462890625,1144.4892578125
354.0,100.3984375,100.3984375,24.1484375,-7.85107421875,56.14892578125,24.14892578125,24.1484375,226.8984375,100.1484375,15.3154296875,78.8154296875,34.8154296875,200.7978515625,755.595703125,48.2978515625,36.3984375,34.8154296875,43.64892578125,100.39892578125,1145.7978515625
355.0,100.3984375,100.3984375,24.1484375,-7.85107421875,56.14892578125,24.14892578125,24.1484375,226.8984375,100.1484375,15.3154296875,78.8154296875,34.8154296875,200.7978515625,755.595703125,48.2978515625,36.3984375,34.8154296875,43.64892578125,100.39892578125,1145.7978515625
356.0,100.55078125,100.55078125,23.80078125,-7.94873046875,56.05126953125,24.05126953125,23.80078125,227.05078125,100.30078125,15.4677734375,78.9677734375,34.7177734375,201.1025390625,758.205078125,48.1025390625,36.55078125,34.7177734375,43.30126953125,100.55126953125,1147.1025390625
357.0,100.55078125,100.55078125,23.80078125,-7.94873046875,56.05126953125,24.05126953125,23.80078125,227.05078125,100.30078125,15.4677734375,78.9677734375,34.7177734375,201.1025390625,758.205078125,48.1025390625,36.55078125,34.7177734375,43.30126953125,100.55126953125,1147.1025390625
358.0,100.701171875,100.701171875,23.951171875,-8.04833984375,55.95166015625,23.95166015625,23.951171875,227.201171875,100.701171875,15.6181640625,79.1181640625,34.6181640625,201.4033203125,760.806640625,47.9033203125,36.701171875,34.6181640625,42.95166015625,100.70166015625,1148.4033203125
359.0,100.701171875,100.701171875,23.951171875,-8.04833984375,55.95166015625,23.95166015625,23.951171875,227.201171875,100.701171875,15.6181640625,79.1181640625,34.6181640625,201.4033203125,760.806640625,47.9033203125,36.701171875,34.6181640625,42.95166015625,100.70166015625,1148.4033203125
360.0,100.849609375,100.849609375,23.599609375,-8.14990234375,55.85009765625,23.85009765625,23.599609375,227.349609375,100.849609375,15.7666015625,79.2666015625,34.5166015625,201.7001953125,763.400390625,47.7001953125,36.849609375,34.5166015625,42.60009765625,100.85009765625,1149.7001953125
361.0,100.849609375,100.849609375,23.599609375,-8.14990234375,55.85009765625,23.85009765625,23.599609375,227.349609375,100.849609375,15.7666015625,79.2666015625,34.5166015625,201.7001953125,763.400390625,47.7001953125,36.849609375,34.5166015625,42.60009765625,100.85009765625,1149.7001953125
362.0,100.99609375,100.99609375,23.74609375,-8.25341796875,55.74658203125,23.74658203125,23.74609375,227.49609375,100.74609375,15.9130859375,79.4130859375,34.4130859375,201.9931640625,765.986328125,47.4931640625,36.99609375,34.4130859375,42.24658203125,100.99658203125,1150.9931640625
363.0,100.99609375,100.99609375,23.74609375,-8.25341796875,55.74658203125,23.74658203125,23.74609375,227.49609375,100.74609375,15.9130859375,79.4130859375,34.4130859375,201.9931640625,765.986328125,47.4931640625,36.99609375,34.4130859375,42.24658203125,100.99658203125,1150.9931640625
364.0,101.140625,101.140625,23.390625,-8.35888671875,55.64111328125,23.64111328125,23.390625,227.640625,100.890625,16.0576171875,79.5576171875,34.3076171875,202.2822265625,768.564453125,47.2822265625,37.140625,34.3076171875,41.89111328125,101.14111328125,1152.2822265625
365.0,101.140625,101.140625,23.390625,-8.35888671875,55.64111328125,23.64111328125,23.390625,227.640625,100.890625,16.0576171875,79.5576171875,34.3076171875,202.2822265625,768.564453125,47.2822265625,37.140625,34.3076171875,41.89111328125,101.14111328125,1152.2822265625
366.0,101.283203125,101.283203125,23.533203125,-8.46630859375,55.53369140625,23.53369140625,23.533203125,227.783203125,101.283203125,16.2001953125,79.7001953125,34.2001953125,202.5673828125,771.134765625,47.0673828125,37.283203125,34.2001953125,41.53369140625,101.28369140625,1153.5673828125
367.0,101.283203125,101.283203125,23.533203125,-8.46630859375,55.53369140625,23.53369140625,23.533203125,227.783203125,101.283203125,16.2001953125,79.7001953125,34.2001953125,202.5673828125,771.134765625,47.0673828125,37.283203125,34.2001953125,41.53369140625,101.28369140625,1153.5673828125
368.0,101.423828125,101.423828125,23.173828125,-8.57568359375,55.42431640625,23.42431640625,23.173828125,227.923828125,101.423828125,16.3408203125,79.8408203125,34.0908203125,202.8486328125,773.697265625,46.8486328125,37.423828125,34.0908203125,41.17431640625,101.42431640625,1154.8486328125
369.0,101.423828125,101.423828125,23.173828125,-8.57568359375,55.42431640625,23.42431640625,23.173828125,227.923828125,101.423828125,16.3408203125,79.8408203125,34.0908203125,202.8486328125,773.697265625,46.8486328125,37.423828125,34.0908203125,41.17431640625,101.42431640625,1154.8486328125
370.0,101.5625,101.5625,23.3125,-8.68701171875,55.31298828125,23.31298828125,23.3125,228.0625,101.3125,16.4794921875,79.9794921875,33.9794921875,203.1259765625,776.251953125,46.6259765625,37.5625,33.9794921875,40.81298828125,101.56298828125,1156.1259765625
371.0,101.5625,101.5625,23.3125,-8.68701171875,55.31298828125,23.31298828125,23.3125,228.0625,101.3125,16.4794921875,79.9794921875,33.9794921875,203.1259765625,776.251953125,46.6259765625,37.5625,33.9794921875,40.81298828125,101.56298828125,1156.1259765625
372.0,101.69921875,101.69921875,22.94921875,-8.80029296875,55.19970703125,23.19970703125,22.94921875,228.19921875,101.44921875,16.6162109375,80.1162109375,33.8662109375,203.3994140625,778.798828125,46.3994140625,37.69921875,33.8662109375,40.44970703125,101.69970703125,1157.3994140625
373.0,101.69921875,101.69921875,22.94921875,-8.80029296875,55.19970703125,23.19970703125,22.94921875,228.19921875,101.44921875,16.6162109375,80.1162109375,33.8662109375,203.3994140625,778.798828125,46.3994140625,37.69921875,33.8662109375,40.44970703125,101.69970703125,1157.3994140625
374.0,101.833984375,101.833984375,23.083984375,-8.91552734375,55.08447265625,23.08447265625,23.083984375,228.333984375,101.833984375,16.7509765625,80.2509765625,33.7509765625,203.6689453125,781.337890625,46.1689453125,37.833984375,33.7509765625,40.08447265625,101.83447265625,1158.6689453125
375.0,101.833984375,101.833984375,23.083984375,-8.91552734375,55.08447265625,23.08447265625,23.083984375,228.333984375,101.833984375,16.7509765625,80.2509765625,33.7509765625,203.6689453125,781.337890625,46.1689453125,37.833984375,33.7509765625,40.08447265625,101.83447265625,1158.6689453125
376.0,101.966796875,101.966796875,22.716796875,-9.03271484375,54.96728515625,22.96728515625,22.716796875,228.466796875,101.966796875,16.8837890625,80.3837890625,33.6337890625,203.9345703125,783.869140625,45.9345703125,37.966796875,33.6337890625,39.71728515625,101.96728515625,1159.9345703125
377.0,101.966796875,101.966796875,22.716796875,-9.03271484375,54.96728515625,22.96728515625,22.716796875,228.466796875,101.966796875,16.8837890625,80.3837890625,33.6337890625,203.9345703125,783.869140625,45.9345703125,37.966796875,33.6337890625,39.71728515625,101.96728515625,1159.9345703125
378.0,102.09765625,102.09765625,22.84765625,-9.15185546875,54.84814453125,22.84814453125,22.84765625,228.59765625,101.84765625,17.0146484375,80.5146484375,33.5146484375,204.1962890625,786.392578125,45.6962890625,38.09765625,33.5146484375,39.34814453125,102.09814453125,1161.1962890625
379.0,102.09765625,102.09765625,22.84765625,-9.15185546875,54.84814453125,22.84814453125,22.84765625,228.59765625,101.84765625,17.0146484375,80.5146484375,33.5146484375,204.1962890625,786.392578125,45.6962890625,38.09765625,33.5146484375,39.34814453125,102.09814453125,1161.1962890625
380.0,102.2265625,102.2265625,22.4765625,-9.27294921875,54.72705078125,22.72705078125,22.4765625,228.7265625,101.9765625,17.1435546875,80.6435546875,33.3935546875,204.4541015625,788.908203125,45.4541015625,38.2265625,33.3935546875,38.97705078125,102.22705078125,1162.4541015625
381.0,102.2265625,102.2265625,22.4765625,-9.27294921875,54.72705078125,22.72705078125,22.4765625,228.7265625,101.9765625,17.1435546875,80.6435546875,33.3935546875,204.4541015625,788.908203125,45.4541015625,38.2265625,33.3935546875,38.97705078125,102.22705078125,1162.4541015625
382.0,102.353515625,102.353515625,22.603515625,-9.39599609375,54.60400390625,22.60400390625,22.603515625,228.853515625,102.353515625,17.2705078125,80.7705078125,33.2705078125,204.7080078125,791.416015625,45.2080078125,38.353515625,33.2705078125,38.60400390625,102.35400390625,1163.7080078125
383.0,102.353515625,102.353515625,22.603515625,-9.39599609375,54.60400390625,22.60400390625,22.603515625,228.853515625,102.353515625,17.2705078125,80.7705078125,33.2705078125,204.7080078125,791.416015625,45.2080078125,38.353515625,33.2705078125,38.60400390625,102.35400390625,1163.7080078125
384.0,102.478515625,102.478515625,22.228515625,-9.52099609375,54.47900390625,22.47900390625,22.228515625,228.978515625,102.478515625,17.3955078125,80.8955078125,33.1455078125,204.9580078125,793.916015625,44.9580078125,38.478515625,33.1455078125,38.22900390625,102.47900390625,1164.9580078125
385.0,102.478515625,102.478515625,22.228515625,-9.52099609375,54.47900390625,22.47900390625,22.228515625,228.978515625,102.478515625,17.3955078125,80.8955078125,33.1455078125,204.9580078125,793.916015625,44.9580078125,38.478515625,33.1455078125,38.22900390625,102.47900390625,1164.9580078125
386.0,102.6015625,102.6015625,22.3515625,-9.64794921875,54.35205078125,22.35205078125,22.3515625,229.1015625,102.3515625,17.5185546875,81.0185546875,33.0185546875,205.2041015625,796.408203125,44.7041015625,38.6015625,33.0185546875,37.85205078125,102.60205078125,1166.2041015625
387.0,102.6015625,102.6015625,22.3515625,-9.64794921875,54.35205078125,22.35205078125,22.3515625,229.1015625,102.3515625,17.5185546875,81.0185546875,33.0185546875,205.2041015625,796.408203125,44.7041015625,38.6015625,33.0185546875,37.85205078125,102.60205078125,1166.2041015625
388.0,102.72265625,102.72265625,21.97265625,-9.77685546875,54.22314453125,22.22314453125,21.97265625,229.22265625,102.47265625,17.6396484375,81.1396484375,32.8896484375,205.4462890625,798.892578125,44.4462890625,38.72265625,32.8896484375,37.47314453125,102.72314453125,1167.4462890625
389.0,102.72265625,102.72265625,21.97265625,-9.77685546875,54.22314453125,22.22314453125,21.97265625,229.22265625,102.47265625,17.6396484375,81.1396484375,32.8896484375,205.4462890625,798.892578125,44.4462890625,38.72265625,32.8896484375,37.47314453125,102.72314453125,1167.4462890625
390.0,102.841796875,102.841796875,22.091796875,-9.90771484375,54.09228515625,22.09228515625,22.091796875,229.341796875,102.841796875,17.7587890625,81.2587890625,32.7587890625,205.6845703125,801.369140625,44.1845703125,38.841796875,32.7587890625,37.09228515625,102.84228515625,1168.6845703125
391.0,102.841796875,102.841796875,22.091796875,-9.90771484375,54.09228515625,22.09228515625,22.091796875,229.341796875,102.841796875,17.7587890625,81.2587890625,32.7587890625,205.6845703125,801.369140625,44.1845703125,38.841796875,32.7587890625,37.09228515625,102.84228515625,1168.6845703125
392.0,102.958984375,102.958984375,21.708984375,-10.04052734375,53.95947265625,21.95947265625,21.708984375,229.458984375,102.958984375,17.8759765625,81.3759765625,32.6259765625,205.9189453125,803.837890625,43.9189453125,38.958984375,32.6259765625,36.70947265625,102.95947265625,1169.9189453125
393.0,102.958984375,102.958984375,21.708984375,-10.04052734375,53.95947265625,21.95947265625,21.708984375,229.458984375,102.958984375,17.8759765625,81.3759765625,32.6259765625,205.9189453125,803.837890625,43.9189453125,38.958984375,32.6259765625,36.70947265625,102.95947265625,1169.9189453125
394.0,103.07421875,103.07421875,21.82421875,-10.17529296875,53.82470703125,21.82470703125,21.82421875,229.57421875,102.82421875,17.9912109375,81.4912109375,32.4912109375,206.1494140625,806.298828125,43.6494140625,39.07421875,32.4912109375,36.32470703125,103.07470703125,1171.1494140625
395.0,103.07421875,103.07421875,21.82421875,-10.17529296875,53.82470703125,21.82470703125,21.82421875,229.57421875,102.82421875,17.9912109375,81.4912109375,32.4912109375,206.1494140625,806.298828125,43.6494140625,39.07421875,32.4912109375,36.32470703125,103.07470703125,1171.1494140625
396.0,103.1875,103.1875,21.4375,-10.31201171875,53.68798828125,21.68798828125,21.4375,229.6875,102.9375,18.1044921875,81.6044921875,32.3544921875,206.3759765625,808.751953125,43.3759765625,39.1875,32.3544921875,35.93798828125,103.18798828125,1172.3759765625
397.0,103.1875,103.1875,21.4375,-10.31201171875,53.68798828125,21.68798828125,21.4375,229.6875,102.9375,18.1044921875,81.6044921875,32.3544921875,206.3759765625,808.751953125,43.3759765625,39.1875,32.3544921875,35.93798828125,103.18798828125,1172.3759765625
398.0,103.298828125,103.298828125,21.548828125,-10.45068359375,53.54931640625,21.54931640625,21.548828125,229.798828125,103.298828125,18.2158203125,81.7158203125,32.2158203125,206.5986328125,811.197265625,43.0986328125,39.298828125,32.2158203125,35.54931640625,103.29931640625,1173.5986328125
399.0,103.298828125,103.298828125,21.548828125,-10.45068359375,53.54931640625,21.54931640625,21.548828125,229.798828125,103.298828125,18.2158203125,81.7158203125,32.2158203125,206.5986328125,811.197265625,43.0986328125,39.298828125,32.2158203125,35.54931640625,103.29931640625,1173.5986328125
400.0,103.408203125,103.408203125,21.158203125,-10.59130859375,53.40869140625,21.40869140625,21.158203125,229.908203125,103.408203125,18.3251953125,81.8251953125,32.0751953125,206.8173828125,813.634765625,42.8173828125,39.408203125,32.0751953125,35.15869140625,103.40869140625,1174.8173828125
401.0,103.408203125,103.408203125,21.158203125,-10.59130859375,53.40869140625,21.40869140625,21.158203125,229.908203125,103.408203125,18.3251953125,81.8251953125,32.0751953125,206.8173828125,813.634765625,42.8173828125,39.408203125,32.0751953125,35.15869140625,103.40869140625,1174.8173828125
402.0,103.515625,103.515625,21.265625,-10.73388671875,53.26611328125,21.26611328125,21.265625,230.015625,103.265625,18.4326171875,81.9326171875,31.9326171875,207.0322265625,816.064453125,42.5322265625,39.515625,31.9326171875,34.76611328125,103.51611328125,1176.0322265625
403.0,103.515625,103.515625,21.265625,-10.73388671875,53.26611328125,21.26611328125,21.265625,230.015625,103.265625,18.4326171875,81.9326171875,31.9326171875,207.0322265625,816.064453125,42.5322265625,39.515625,31.9326171875,34.76611328125,103.51611328125,1176.0322265625
404.0,103.62109375,103.62109375,20.87109375,-10.87841796875,53.12158203125,21.12158203125,20.87109375,230.12109375,103.37109375,18.5380859375,82.0380859375,31.7880859375,207.2431640625,818.486328125,42.2431640625,39.62109375,31.7880859375,34.37158203125,103.62158203125,1177.2431640625
405.0,103.62109375,103.62109375,20.87109375,-10.87841796875,53.12158203125,21.12158203125,20.87109375,230.12109375,103.37109375,18.5380859375,82.0380859375,31.7880859375,207.2431640625,818.486328125,42.2431640625,39.62109375,31.7880859375,34.37158203125,103.62158203125,1177.2431640625
406.0,103.724609375,103.724609375,20.974609375,-11.02490234375,52.97509765625,20.97509765625,20.974609375,230.224609375,103.724609375,18.6416015625,82.1416015625,31.6416015625,207.4501953125,820.900390625,41.9501953125,39.724609375,31.6416015625,33.97509765625,103.72509765625,1178.4501953125
407.0,103.724609375,103.724609375,20.974609375,-11.02490234375,52.97509765625,20.97509765625,20.974609375,230.224609375,103.724609375,18.6416015625,82.1416015625,31.6416015625,207.4501953125,820.900390625,41.9501953125,39.724609375,31.6416015625,33.97509765625,103.72509765625,1178.4501953125
408.0,103.826171875,103.826171875,20.576171875,-11.17333984375,52.82666015625,20.82666015625,20.576171875,230.326171875,103.826171875,18.7431640625,82.2431640625,31.4931640625,207.6533203125,823.306640625,41.6533203125,39.826171875,31.4931640625,33.57666015625,103.82666015625,1179.6533203125
